id_compra;numero_ata;codigo_uasg;nome_uasg;data_assinatura;data_vigencia_inicio;data_vigencia_fim;valor_total_ata;objeto;modalidade;link_pncp;numero_controle_pncp
15813205900102024;00067/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-20T00:00:00;2024-08-21;2026-08-21;19300.72;Eventual contratação de equipamentos e utensílios para utilização na cozinha para o fornecimento próprio de merenda nas unidades do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/26/16;10673078000120-1-000026/2024-000016
15813205900102024;00068/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-20T00:00:00;2024-08-21;2025-08-21;15921.0;Eventual contratação de equipamentos e utensílios para utilização na cozinha para o fornecimento próprio de merenda nas unidades do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/26/17;10673078000120-1-000026/2024-000017
15813205900102024;00069/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-20T00:00:00;2024-08-21;2026-08-21;15847.56;Eventual contratação de equipamentos e utensílios para utilização na cozinha para o fornecimento próprio de merenda nas unidades do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/26/18;10673078000120-1-000026/2024-000018
15813205900102024;00070/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-20T00:00:00;2024-08-21;2025-08-21;47734.3;Eventual contratação de equipamentos e utensílios para utilização na cozinha para o fornecimento próprio de merenda nas unidades do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/26/23;10673078000120-1-000026/2024-000023
15813205900052024;00017/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-22T00:00:00;2024-08-23;2025-08-23;76125.83;Aquisição de Materiais Esportivos para atender as demandas das aulas de Ed. Física do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/34/9;10673078000120-1-000034/2024-000009
15813205900052024;00039/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-26T00:00:00;2024-08-27;2026-08-27;37197.72;Aquisição de Materiais Esportivos para atender as demandas das aulas de Ed. Física do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/34/21;10673078000120-1-000034/2024-000021
15813205900052024;00033/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-23T00:00:00;2024-08-26;2026-08-26;7670.88;Aquisição de Materiais Esportivos para atender as demandas das aulas de Ed. Física do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/34/14;10673078000120-1-000034/2024-000014
15813205900052024;00038/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-21T00:00:00;2024-08-22;2025-08-22;2397.6;Aquisição de Materiais Esportivos para atender as demandas das aulas de Ed. Física do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/34/19;10673078000120-1-000034/2024-000019
15813205900032024;00071/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-08-27T00:00:00;2024-08-28;2026-08-28;2097000.0;Aquisição de trator agrícola com potência de 170 à 180cv para atender as demandas de produção do IFMS Campus Nova Andradina, Naviraí e Ponta Porã.;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/43/1;10673078000120-1-000043/2024-000001
15813205901972024;00073/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-09-11T00:00:00;2024-09-12;2025-09-12;1174308.75;Contratação de serviço continuado do tipo apoio técnico-operacional para atender as demandas de manutenção e funcionamento do IFMS,;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/36/1;10673078000120-1-000036/2024-000001
15813205901972024;00074/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-09-12T00:00:00;2024-09-13;2025-09-13;1008402.41;Serviço continuado do tipo apoio técnico-operacional para atender as demandas de manutenção e funcionamento do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/36/2;10673078000120-1-000036/2024-000002
15813205902152024;00080/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-10-24T00:00:00;2024-10-25;2026-10-25;5660912.62;Registro de preços para a eventual aquisição de veículos de passeio e vans, necessários às atividades finalísticas de ensino, pesquisa, extensão e cultura  assim como as atividades de apoio administrativo da Instituição, para transportes individuais e em grupos;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/52/1;10673078000120-1-000052/2024-000001
15813205902152024;00081/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-10-24T00:00:00;2024-10-25;2025-10-25;3787944.0;Aquisição de veículos de passeio e vans, necessários às atividades finalísticas de ensino, pesquisa, extensão e cultura, assim como as atividades de apoio administrativo da Instituição, para transportes individuais e em grupos.;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/52/2;10673078000120-1-000052/2024-000002
15813205900132024;00077/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-10-23T00:00:00;2024-10-24;2025-10-24;433565.75;Contratação de Serviço de Limpeza e Conservação para o IFMS campus Aquidauana;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/56/3;10673078000120-1-000056/2024-000003
15813205900132024;00078/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-11-01T00:00:00;2024-11-04;2025-11-04;463574.64;Contratação de Serviço de Limpeza e Conservação para o IFMS campus Jardim;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/56/4;10673078000120-1-000056/2024-000004
15813205900132024;00079/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-11-01T00:00:00;2024-11-04;2025-11-04;344436.48;Contratação de Serviço de Limpeza e Conservação para o IFMS campus Naviraí.;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/56/5;10673078000120-1-000056/2024-000005
15813206902422023;00083/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-16;2025-12-16;34803.76;Registro de preços para a eventual contratação de software pra gestão de alimentação escolar;Dispensa;https://pncp.gov.br/app/atas/10673078000120/2023/100/1;10673078000120-1-000100/2023-000001
15813205901852024;00084/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-17;11365.49;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/1;10673078000120-1-000072/2024-000001
15813205901852024;00085/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-14;13985.0;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/2;10673078000120-1-000072/2024-000002
15813205901852024;00086/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-14;4029.1;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS -;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/3;10673078000120-1-000072/2024-000003
15813205901852024;00087/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-14;9408.8;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS -;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/4;10673078000120-1-000072/2024-000004
15813205901852024;00088/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-14;3214.16;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS -;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/5;10673078000120-1-000072/2024-000005
15813205901852024;00089/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-14;1245.08;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/6;10673078000120-1-000072/2024-000006
15813205901852024;00090/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-14;1570.8;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS -;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/7;10673078000120-1-000072/2024-000007
15813205901852024;00092/2024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;2024-12-13T00:00:00;2024-12-14;2025-12-14;18106.0;Aquisição de materiais comuns para atender as demandas do NAPNE das unidades do IFMS -;Pregão;https://pncp.gov.br/app/atas/10673078000120/2024/72/9;10673078000120-1-000072/2024-000009
